addr,total,success,fail
0x4674672bcddda2ea5300f5207e1158185c944bc0,60,60,0
0x706ef8abd0f47ba41f0365e6b3123f1490f66222,31,0,31
0xa8006c4ca56f24d6836727d106349320db7fef82,208,197,11
0x8ed9a9980e4c7e87edf8da13fc2ba53802bba117,46,2,44
0x38a2fdc11f526ddd5a607c1f251c065f40fbf2f7,133,133,0
0x25cd75986e9c70c116e897817f64d46627c78e69,24,0,24
0x8a9fc26409bee176316ef26e239704dc46805471,66,0,66
0xa6310c39faa5e21cc29c4b283c6cd4ef51c00d21,89,15,74
0xebd9d99a3982d547c5bb4db7e3b1f9f14b67eb83,201,198,3
0x037a54aab062628c9bbae1fdb1583c195585fe41,335,294,41
0xda816459f1ab5631232fe5e97a05bbbb94970c95,355,355,0
0x18fce4cc587360979155ab8529612dfecf36b029,254,1,253
0x7ea3cca10668b8346aec0bf1844a49e995527c8b,452,2,450
0x5a666c7d92e5fa7edcb6390e4efd6d0cdd69cf37,167,155,12
0x25b6e8b2666772bc4dc2c8d84d0a2201c386bb67,53,0,53
0x219b8ab790decc32444a6600971c7c3718252539,308,61,247
0xf07e830d0ad7ef9b1980ff5570174f57c9f91a00,17,3,14
0x243cacb4d5ff6814ad668c3e225246efa886ad5a,142,124,18
0xa31b1767e09f842ecfd4bc471fe44f830e3891aa,203,66,137
0x7ac22d8d17b22542abf3b7294ae08e32d88820cf,421,11,410
0x21bfbda47a0b4b5b1248c767ee49f7caa9b23697,271,5,266
0x8d69047c8c673ebec12bae6af1f053d395d1e5bf,63,63,0
0x57f228e13782554feb8fe180738e12a70717cfae,35,6,29
0xe433e90c5b898819544346e73a501d9e8013dbd8,89,5,84
0x80adb36595239fe918c7d118c1f81e07d070801a,156,0,156
0xac042d9284df95cc6bd35982f6a61e3e7a6f875b,100,0,100
0xd7862aef3458ec0bf9c72bb8e731cf7b01cbf830,93,62,31
0x1571ed0bed4d987fe2b498ddbae7dfa19519f651,408,408,0
0x3212b29e33587a00fb1c83346f5dbfa69a458923,338,66,272
0x4993838ae8ed82caf02cc27d820d92333ed04d0f,102,1,101
0x536d882e109fc797ecf521ec94ad64380d8aa3ac,56,4,52
0xe5caef4af8780e59df925470b050fb23c43ca68c,254,246,8
0xb9b2580d902811546c5c5a4a26906af183360b7c,135,0,135
0x370108cf39555e561353b20ecf1eaae89beb72ce,90,8,82
0x125ecab9fdc132cad4d6c055b9381aad60efaf3d,141,11,130
0x4d232cd85294acd53ec03f4a57f57888c9ea1946,180,25,155
0xca238c94127f87bba95f5900394182510bf62e8e,32,0,32
0x189fc141854bfc6146777406d53fbc89f4e70407,55,1,54
0x50e712b3a260d7639179e8277836253461418f23,163,48,115
0x6d4873f49561a2cd206de3914cc91c90a145903e,87,0,87
0x63fa29fec10c997851ccd2466dad20e51b17c8af,223,47,176
0x63ba5b422606312235405ba50b715b50898d4029,457,457,0
0x0732156088264b59ee9287851c4457326127ec3e,122,1,121
0xfa1a07056c48dcba4b5e9e71aacc6aa791a93929,55,0,55
0x79c75e2e8720b39e258f41c37cc4f309e0b0ff80,153,115,38
0xa52bffad02b1fe3f86a543a4e81962d3b3bb01a7,65,7,58
0x829c97092c0cc92efe7397dd3ddb831cc5835bae,41,36,5
0x08e0faff8bb80eaf8c30a99920355028b5bd6789,180,180,0
0xc4b310e8e655f83f97c4034bc18f98650a06952d,23,7,16
0xbf1aa6e9dcb03c6f6de9eca533c2cb7f1017e81e,101,11,90
0x14a2dff3b2fb4dffa35b2006e84bf1cbb0ac4bba,153,2,151
0xd01409314acb3b245cea9500ece3f6fd4d70ea30,82,60,22
0x3c4b6e6e1ea3d4863700d7f76b36b7f3d3f13e3d,136,6,130
0xbee3eeeb8ba59f0a3b3e0a302ef921d6d01e64d2,68,0,68
0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55,323,7,316
0xf9c362cdd6eeba080dd87845e88512aa0a18c615,390,73,317
0xe9255742e49b1d7dd8876d35ea90ff8420a38101,30,0,30
0x2f4eb47a1b1f4488c71fc10e39a4aa56af33dd49,147,4,143
0x9af18ae321386085aa287723f64eb640694b0a13,125,7,118
0xd943c99682d5158f1cd1b563c1d764dff1aea187,3,1,2
0xa3e70c9d376ab2fe937d53de17a6707578021ad2,468,4,464
0xe4c3c91de9eb9b92cedee9ddb1e4d3388318151c,38,5,33
0xbed57beec7191e59d18844124cbb0db660aef25f,70,14,56
0x895bbc29f74df77279bf585116caa24ce33ed0ba,226,4,222
0x0a3d4f735898a66e621ab55c4e975db10cadf13e,347,0,347
0x8e692d1a07d4dfc35cc106ef8e4fe51cd55e7f3e,52,4,48
0xf0f998b6b406f53d62fe6cbd4f607dbd55140aef,75,46,29
0xc0e8beb4ed7d0ef0dc6d84214d86d5a56e8f2f24,37,37,0
0x470c41dedfb43460991016dac017a9c00fdebe15,355,20,335
0xae697f994fc5ebc000f8e22ebffee04612f98a0d,207,201,6
0xa108bd591ef5c11c80ab22e96b236a88dfe928de,81,29,52
0xab846fb6c81370327e784ae7cbb6d6a6af6ff4bf,74,27,47
0x9372b371196751dd2f603729ae8d8014bbeb07f6,145,17,128
0x27054b13b1b798b345b591a4d22e6562d47ea75a,413,413,0
0x34997f9c19465ec01b7ed2ab0e61e2a388702790,386,15,371
0x0e3234056ad5b469ada1afd30ee3719ac99a361f,2,0,2
0xf537f5cc6a4129d7ae7181788ef829fa0537a3ed,243,6,237
0x31c1fb9901dc6ef9c6cacd49c3bcd79fe2486e6c,91,15,76
0x2912919719414a093deac78031e90ba493b8da34,134,0,134
0x5d858bcd53e085920620549214a8b27ce2f04670,199,188,11
0xa808b22ffd2c472ad1278088f16d4010e6a54d5f,313,54,259
0x400e2073b4ac13d6f11c15697df7fc609db93809,97,3,94
0x913d8adf7ce6986a8cbfee5a54725d9eea4f0729,158,6,152
0x516b8001809e9b13f8fb359d539ef920d2088e04,116,20,96
0xa1a36d3537bbe375cc9694795f663ddc8d516db9,48,48,0
0x32dd588f23a95280134107a22c064cea065327e9,85,2,83
0xdea8e779d9b39f1022c546f8ae92430d85cca3ba,352,0,352
0x720cd16b011b987da3518fbf38c3071d4f0d1495,69,64,5
0x87d193ab78697997d6d7779578298efb009981ea,100,16,84
0xf8e9f10c22840b613cda05a0c5fdb59a4d6cd7ef,125,42,83
0xc6cde7c39eb2f0f0095f41570af89efc2c1ea828,340,224,116
0x289a5483fa6e844a3079224059ba2b3242255f41,31,0,31
0x482b078486079d66334389b55ab974bc8282984b,61,0,61
0xf391498efb71074eeae6c4db3dbf37675fe3f8c1,39,0,39
0x401cee9353466b3d249701c3ebcbf26452ee61b5,447,215,232
0xa1a88cea335edaf30ce90f103f1434a773ea46bd,81,1,80
0x1a178cfd768f74b3308cbca9998c767f4e5b2cf8,308,1,307
0x91a5d4f6e691432a58d5579ae45955210ec6a2f1,212,1,211
0xa2642df0139faebb1d45526a46d5c54b805be02c,237,16,221
0x349d15d9ae4b42661bf18d28bbec86995099b8f9,320,0,320
0x956f47f50a910163d8bf957cf5846d573e7f87ca,206,3,203
0x92d3404a7e6c91455bbd81475cd9fad96acff4c8,174,174,0
0xc97f4244839c13c6df4258228c60488fa05c8528,46,3,43
0x8c6bf16c273636523c29db7db04396143770f6a0,117,101,16
0x35043d11d31346d005b848e3cd7998707ff7ee27,95,14,81
0x82a77710495a35549d2add797412b4a4497d33ef,90,90,0
0x3689feb236a3cadcee66b0cedbe347c9259150b4,68,0,68
0x64bd0afbd86ac88f276960b5df1c80b1cb9726fc,156,19,137
0xe4815ae53b124e7263f08dcdbbb757d41ed658c6,232,19,213
0x97b65710d03e12775189f0d113202cc1443b0aa2,218,2,216
0x8a3d77e9d6968b780564936d15b09805827c21fa,137,129,8
0xc5b654b39a3a4b56692ad4b4d57e5b9f13793c77,36,36,0
0x799ebfabe77a6e34311eeee9825190b9ece32824,94,4,90
0xa96602e7f43b8b01d3a746bf2e178ef6dde7880d,182,1,181
0x6d4bbc0387dd4759eee30f6a482ac6dc2df3facf,124,7,117
0x72f020f8f3e8fd9382705723cd26380f8d0c66bb,202,199,3
0xf4d06d72dacdd8393fa4ea72fdcc10049711f899,437,12,425
0x47cd15eb7611482906f7bde203f543ea2f90ab74,66,0,66
0xcd52bbd66d25cd64e41e7342f4f5a596b73a242b,97,2,95
0x947aeb02304391f8fbe5b25d7d98d649b57b1788,136,132,4
0xfc6dfea7e513dd4cb554032418b3b9f01cd24274,227,19,208
0x67eeac23c7712d873524918fa271403fb543c659,29,0,29
0xf8c18df7509c03b45e6247b2b9e73fcadef24dd6,165,3,162
0xc5fb36dd2fb59d3b98deff88425a3f425ee469ed,231,3,228
0xf59ae934f6fe444afc309586cc60a84a0f89aaea,133,35,98
0xbde4dfb0dbb0dd8833efb6c5bd0ce048c852c487,115,11,104
0x8bf3d7ef109dd8d48759a55607fece5e9088e3ae,313,96,217
0x647037de761696d224333778e69082ce3b742242,63,1,62
0xffd287647f3f5ac7e5d613911b75023311712f93,138,1,137
0xd8912c10681d8b21fd3742244f44658dba12264e,416,416,0
0x73d7c860998ca3c01ce8c808f5577d94d545d1b4,81,0,81
0x4cd988afbad37289baaf53c13e98e2bd46aaea8c,270,113,157
0x24ccedebf841544c9e6a62af4e8c2fa6e5a46fde,102,3,99
0x8d95026d139f855b1458f3b8f48960c103d21abb,77,3,74
0xd1cbfc7f417e9f5511a7502c83f2074f675995f5,41,1,40
0x37eb591cc5007df65f76e866ea57fdd2b75f42a2,79,8,71
0xa1f11abb5b1874942cf09c96f0536b783e492e7f,87,16,71
0x3e86d6cf041b719c575f57050697c115f0a53758,286,286,0
0xf8ef0631aa8150aee8cfb4db3fa27e81d78df620,77,0,77
0x6e091d256e99d5ab1c713f2477207c046073829c,124,23,101
0x4cff01dbed00a5e95d705f96acf369f210c203c8,417,33,384
0x1fdf1233f85a3bae9594b0558e4ec8febe8c6720,89,7,82
0xb80fbf6cdb49c33dc6ae4ca11af8ac47b0b4c0f3,132,0,132
0xdaa5f6cd0d1ae382a67e8a9b1ddff08685e443bc,139,139,0
0xba1ed22c69ad00739ee2b4abd70e270be9e87ee2,71,71,0
0x6765fdd028be3d7874bc2bb3d7d5ca01c1bf14b2,64,1,63
0x340d2bde5eb28c1eed91b2f790723e3b160613b7,326,317,9
0x34195292dc07b0a0da1540d5a8b3bf6d509f06c4,115,12,103
0x29d578cec46b50fa5c88a99c6a4b70184c062953,50,49,1
0x03e173ad8d1581a4802d3b532ace27a62c5b81dc,55,55,0
0x3a0335409a0becd0da1ff6e442b9b6874d4e87a1,213,24,189
0x06220ab8413f9911403548a36d4c9dc6481e6918,300,14,286
0x7c07aafa429d952ac3fde9ca037003edb57ce14e,64,1,63
0xc0c293ce456ff0ed870add98a0828dd4d2903dbf,109,93,16
0xf3a57eaf64d2f0be4eb9904adf4955b08841584e,328,1,327
0xc253cbc67556e797fdb750a031d5e6208c423ad5,221,25,196
0x5b98ab35514c1c91f33ba12e0778d53e1ebdb106,71,5,66
0xd3b626bf5a1d26181b1174241e929695b3108cdf,46,46,0
0x13015585932752a8e6dc24be6c07c420381af53d,62,0,62
0x9983d8cdeaf7872501628229d311e2f7df396add,393,1,392
0x438295b5082dc6a0cc50960e3513d5d7f23405c4,71,14,57
0x82cb9d20862641301c987f0b096086d32bc11b65,130,10,120
0xff6318672cf2ae09117c2af59c9d91441817f3ec,46,0,46
0x5b97353bb450c2cc0d91c681bf6102166a7465c9,308,8,300
0x5cf04716ba20127f1e2297addcf4b5035000c9eb,279,267,12
0xda23d301761e4e2bf474951f978f6dfb6f3c9f14,95,6,89
0x3ba5cb0c136d2bb99c3fcfe49a5adf2970be127d,32,32,0
0x4b530443a78001f38d96a272f0d5ed3eb0a5328e,133,2,131
0xf76179bb0924ba7da8e7b7fc2779495d7a7939d8,142,1,141
0xf137a650502d53eb774f6b3a366977ea4c8d6a2f,97,0,97
0xb982fad15538647743b983f4aa5deaf8266e0d67,201,201,0
0x99cd66b3d67cd65fbafbd2fd49915002d4a2e0f2,91,0,91
0x88f09b951f513fe7da4a34b436a3273de59f253d,66,31,35
0xcd7492db29e2ab436e819b249452ee1bbdf52214,133,4,129
0x0d86eb9f43c57f6ff3bc9e23d8f9d82503f0e84b,169,17,152
0xc3c8a1e1ce5386258176400541922c414e1b35fd,115,0,115
0xdcaca05de9ade34f3fcb9ce94d1b7930093e526e,33,1,32
0xcbfef8fdd706cde6f208460f2bf39aa9c785f05d,156,2,154
0x6c5a06ae6b773457480c12f12c2fb22627507a3a,314,7,307
0x5dbb9f64cd96e2dbbca58d14863d615b67b42f2e,46,2,44
0xf4744ec5d846f7f1a0c5d389f590cc1344ed3fcf,228,12,216
0x903e2f16bc81d0a3ba9aaf649cfe13f901b6a620,142,0,142
0x762bc5880f128dcac29cffdde1cf7ddf4cfc39ee,277,17,260
0x1aaba8552d4e2fbfc99bc86f31f28788c7dc1218,160,29,131
0x9cc103edf0a60e07dd7a6fd4a16fd2cbf7981d92,153,1,152
0x9aab071b4129b083b01cb5a0cb513ce7eca26fa5,216,204,12
0xbc60258f775683ea28048030806ad3a80c4a33ae,348,118,230
0x56143e2736c1b7f8a7d8c74707777850b46ac9af,74,1,73
0xeaae0fe7f2f48ec9dcd985fbc5e269b8384fe195,36,0,36
0xc18c07a18198a6340cf4d94855fe5eb6dd33b46e,181,15,166
0xce15f018b083844a0b650b8000a00f227fb8cfbe,60,11,49
0x4c6ec08cf3fc987c6c4beb03184d335a2dfc4042,241,4,237
0x043827a6dcfffb7fe21953d3bad32a1c74bb73bf,21,21,0
0x500a9e92aac386a6422af31ee8c43f4ef83f05d8,62,9,53
0xbc17729fdf562723f0267f79ff25ade441056d87,80,80,0
0x017ba9ac7916ebd646e7c11dd220c05c5b790224,122,2,120
0xff67ed7f1c7a5cc1b65958d4b3add53dd1a2f86b,104,17,87
0x25f8087ead173b73d6e8b84329989a8eea16cf73,170,108,62
0x54e0395cfb4f39bef66dbcd5bd93cca4e9273d56,186,1,185
0xf306ad6a3e2abd5cfd6687a2c86998f1d9c31205,47,2,45
0x6c26eb3f7ae81d451914a9b8f2ec262e7c1d2673,26,0,26
0xd1e06952708771f71e6dd18f06ee418f6e8fc564,71,71,0
0x8b2fda65cb4609a5f60c0a14c1ae33791a3d56ec,432,0,432
0x88a9a52f944315d5b4e917b9689e65445c401e83,105,101,4
0xf3a43307dcafa93275993862aae628fcb50dc768,36,36,0
0x26fa3fffb6efe8c1e69103acb4044c26b9a106a9,285,78,207
0x613e5136a22206837d12ef7a85f7de2825de1334,178,9,169
0x584bc13c7d411c00c01a62e8019472de68768430,215,134,81
0x65e6b60ea01668634d68d0513fe814679f925bad,61,58,3
0x35bd01fc9d6d5d81ca9e055db88dc49aa2c699a8,134,122,12
0xe3435edbf54b5126e817363900234adfee5b3cee,293,2,291
0xc770eefad204b5180df6a14ee197d99d808ee52d,322,315,7
0xaecc217a749c2405b5ebc9857a16d58bdc1c367f,186,3,183
0xfa9473e70b75d594adff084f1721e906eaf23d45,34,0,34
0xda858c5183e9024c0d5301ee85ae1e41dbe0f880,172,5,167
0x55d1d16fb42fce47b899010c996a3a31f6db8fd6,190,1,189
0x69e8e86debaeef7d52f2196d62f011ec26bc14d0,24,4,20
0x162927e202e7e8da8035d99c9850aae0de4e7d58,3,1,2
0xbf9cb2cd068eac7a05d8fb1399b8711f03dd5f1c,47,2,45
0x7e291890b01e5181f7ecc98d79ffbe12ad23df9e,111,75,36
0x6d9e65c3e51837171eebbb4c11808bb9c2ea9353,147,14,133
0xa599a8418e90e5040066a3f6402594f3c951eb7f,74,0,74
0x464ebe77c293e473b48cfe96ddcf88fcf7bfdac0,283,269,14
0x15533781a650f0c34f587cdb60965cdfd16ff624,188,2,186
0x31158181b4b91a423bfdc758fc3bf8735711f9c5,43,0,43
0xec5483804e637d45cde22fa0869656b64b5ab1ab,82,80,2
0xd6e70f66174174000f085f0353547e21ce692f81,91,3,88
0x329fd5e0d9aad262b13ca07c87d001bec716ed39,102,1,101
0x6aef297e2f93a7d7412d9f59c6e3d5bf550600df,116,3,113
0x557b3f338d10e3f61b4050edaa6b1337226a741a,35,35,0
0xc4ad29ba4b3c580e6d59105fff484999997675ff,78,78,0
0x2c631cd8457083288454b7dcbb7fd5e006601e83,36,6,30
0x2271d4cbc10b3f74139928e8e7510b50015d9867,163,24,139
0xcc19888c8544f81212c8cf2dbf715d2045f6b17d,68,67,1
0x7194d3edec8a6e814553a1700a58482c3867d871,468,1,467
0xb7751c976f30c72f32c1520dea6fa3e036e41bd6,117,6,111
0x1f5c8f58d92854a50ce505cf5a52616b12bda01e,35,33,2
0x7b32e70e8d73ac87c1b342e063528b2930b15ceb,189,0,189
0x3baa9b535f279995b62bc4046d9185e577f53691,268,86,182
0xae7db356c82401b111134041533ab490906c8ed5,141,9,132
0x3893b9422cd5d70a81edeffe3d5a1c6a978310bb,252,105,147
0x25cf8b17c0411fbbc4e0926fdefab21aad24b94f,72,21,51
0xadc72d5c034c189f5c0b03c7bac21ac50b9d01f1,225,0,225
0x86cc33dbe3d2fb95bc6734e1e5920d287695215f,33,5,28
0x8f92e7353b180937895e0c5937d616e8ea1a2bb9,73,4,69
0x9fd1d329bb687fef164f529f6f6dcd6f69e7b978,213,2,211
0x4246ccdc8f3dcd9c593b4057c9c85521387b8952,104,1,103
0xa1d4657e0e6507d5a94d06da93e94dc7c8c44b51,339,1,338
0x71996799126fb9b8d020dbbfd351290bf3b02aa4,17,2,15
0xeb489e829ff10419a8e808fc8e0003134536ad71,44,0,44
0x9a6066a68372e64f987010000457cf74239a9b5d,257,12,245
0xac9db91e958d418bf83781ecadf0431601c48193,417,18,399
0x9e976f211daea0d652912ab99b0dc21a7fd728e4,152,148,4
0x80c62fe4487e1351b47ba49809ebd60ed085bf52,182,12,170
0xe246459c060351492a0686c228e2a835e0e02290,13,0,13
0xd0b53410454370a482979c0adaf3667c6308a801,264,32,232
0xc8b342a1e75057ca3281a2e80868eed669e8e4c0,82,15,67
0x57c411e9a358e2d2d0a6b058cedb709175e8fd16,175,0,175
0x1201f768182b049e7ac31e3fd91d9a5e61843882,113,16,97
0x1792a96e5668ad7c167ab804a100ce42395ce54d,319,6,313
0x5ca381bbfb58f0092df149bd3d243b08b9a8386e,311,241,70
0x9c8882c6b3e40530cdbce404eef003443b1e455a,84,15,69
0x9bf252f97891b907f002f2887eff9246e3054080,248,41,207
0x954b890704693af242613edef1b603825afcd708,438,15,423
0xf203ca1769ca8e9e8fe1da9d147db68b6c919817,115,18,97
0x875773784af8135ea0ef43b5a374aad105c5d39e,226,3,223
0x12513335ffd5dafc2334e98625d27c1ca84bff86,201,201,0
0xd084d7849d4ebe564a2a41e085b2a74f6dde5300,164,0,164
0x9b31bb425d8263fa1b8b9d090b83cf0c31665355,62,1,61
0x174afe7a032b5a33a3270a9f6c30746e25708532,183,162,21
0x9b20dabcec77f6289113e61893f7beefaeb1990a,379,379,0
0x1a7a8bd9106f2b8d977e08582dc7d24c723ab0db,415,404,11
0x463d56ffd4d463e22444a03072ec0b75e1e49af2,144,1,143
0xc71a0306a0a628c616dac42097bdc21ecdbc5d9d,108,7,101
0xab9867b16ee77cab40774849c5ab2c6075732f5c,54,17,37
0xcc46ae933f5f48f4b0e6e48fb8ccd8ea57d558d6,20,1,19
0xfdb760b4de27fd1a3377840bf502ebc0732a5d9d,46,11,35
0xcf58b4e4863c0d085bd1c65b3f2932e261547fab,50,3,47
0x9d184a22db79443892b08bdd7cbd01c90efbedf1,143,4,139
0x7b5d91c2cb3862ed3ae9988a3b59ffde57dd4547,66,3,63
0x24d0cbd0d5d7b50212251c5dc7cb810e7af71f6a,345,1,344
0x47e60ee1721c1ba5f1188b276bd3f49792229581,22,4,18
0x974a46cfdf5018258e48f4506ce062691cda2936,81,1,80
0x9cf02b5e41f977b82beb755913d2f21e9664d4f5,42,8,34
0x3ecca6f922768ef2dfd0f60ad610ff7091743e92,26,7,19
0xaa23386b8972d884efc6571c0501eb899e88cf4a,43,6,37
0x0e584dfd1a44fda5ce3390bab829691fea2ef535,206,1,205
0x258432c72a28dd11318fc0373e75e87ce65765e3,434,393,41
0xd268e28346206ecfb514220d3ee703412193f1af,54,0,54
0xb4b9dc1c77bdbb135ea907fd5a08094d98883a35,116,1,115
0x358aa737e033f34df7c54306960a38d09aabd523,149,144,5
0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429,255,3,252
0xde72a052cbb212eff11a4a33d61df9c5a2de8dd1,167,4,163
0x9aac0a07aad7ed91b45a4459f4f9834dc5a31a37,55,1,54
0x8707276df042e89669d69a177d3da7dc78bd8723,205,1,204
0xcd2b9632aca1754a175f173446a1024da538f5fe,20,2,18
0x7bc5d353663c4c94fd022d3df0642b56c174b45c,307,4,303
0xd7ac080800566d42ab9789a99b7ed0dd5ecbe594,308,47,261
0x92a576207ad9cc1968210bff481f29a790863585,73,4,69
0x7f86c782ec802ac402e0369d2e6d500256f7abc5,108,103,5
0xe51300537437ad26de42b59f15802eb175e46df6,49,0,49
0x7a29cbe13bf1d722e244baa6e527f4438763457b,100,22,78
0x48be3c9d0119a982df1c7a8029592ccbbcaeb9a3,94,14,80
0xf497253c2bb7644ebb99e4d9ecc104ae7a79187a,305,96,209
0xc20340a2c7c4118774460304c4e5d52a2f898679,63,1,62
0xdebe620609674f21b1089042527f420372ea98a5,75,71,4
0x329319ebe02eac3de77a9aa379d620ba653b2136,120,120,0
0xd386ff8b13e20a943ee0929da4228a32ce4f5261,491,48,443
0xfe50ba7241b635eda23a32875c383a34e8a3596c,130,22,108
0x5c2e129ec58563c7206229ffb1adb9dc29db915f,51,8,43
0x8c6fa66c21ae3fc435790e451946a9ea82e6e523,71,8,63
0xbc276f51184ec085cd1437601ecb4bbc3d981896,114,1,113
0xc4269cc7acdedc3794b221aa4d9205f564e27f0d,106,47,59
0x4740735aa98dc8aa232bd049f8f0210458e7fca3,157,2,155
0xec13de18765b0e65f99f6bfac56a856b90e7f2ab,246,19,227
0xbf729b04d24adff88b0b5ab9d688974d281569d6,188,17,171
0x563a1094235522a9d84328eef758bd9908dfabdc,83,43,40
0xba7970f10d9f0531941dced1dda7ef3016b24e5b,156,91,65
0x17d9b3976a00d2d97f24a6607a566f5726068c9a,37,9,28
0xf0d2d631a24db247f5eb0421fa3e6a169c72565f,244,46,198
0xa91a514818165c2f5aa406bf9a94d35b7cbe88d2,47,0,47
0x2f46e37477ca4033d74986b15f0572e9913b4858,282,1,281
0xf2ee18d33bf5f9cd1ccb917c1ccecd8908231247,243,2,241
0xdcc2a6f7cf14b5d2fc0f2731faf0a37b914a0c82,176,28,148
0x3441562789061864df06655a13dc41fda093713c,29,7,22
0x686f2404e77ab0d9070a46cdfb0b7fecdd2318b0,64,4,60
0x968f6f898a6df937fc1859b323ac2f14643e3fed,96,4,92
0x3d5722299f04099afa2e3570fd94ee08a732e6f6,42,12,30
0xdd0d63220265927b29646cb7d4684d5fa6df4cb8,62,0,62
0x3980c9ed79d2c191a89e02fa3529c60ed6e9c04b,326,326,0
0x8442dd3e5529063b43c69212d64d5ad67b726ea6,224,2,222
0xe2d3d13280eb461ce442a09ff135b6b6e9f72126,38,3,35
0xdc24eca11d4a279be6ae8b3114097e568e682ab0,40,0,40
0x691ef79e40d909c715be5e9e93738b3ff7d58534,226,0,226
0xde6b6090d32eb3eeae95453ed14358819ea30d33,133,10,123
0xe8e2b12e02cefc12603e99cd414d9d9ec82068cf,245,0,245
0x0ce3c18f9728b85742a527c1bd3493daa599c18e,82,0,82
0xf4d861575ecc9493420a3f5a14f85b13f0b50eb3,186,4,182
0x23c54ac322cba66eddcf95c5697b53fc3a8a608c,160,11,149
0xa48002be7880d92f97272c6b34b076a2e5ff92fd,39,0,39
0xf7de31669f4f9386cf000ff6b412e405d0535b74,93,0,93
0xbbf449cf8174c0cca4452fbe4785d8851a2fd641,245,7,238
0x73968b9a57c6e53d41345fd57a6e6ae27d6cdb2f,169,2,167
0x6476db7cffeebf7cc47ed8d4996d1d60608aaf95,23,8,15
0xc64500dd7b0f1794807e67802f8abbf5f8ffb054,163,163,0
0x1454232149a0dc51e612b471fe6d3393e60d09ad,48,1,47
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,208,5,203
0xd17fce1c4c199ff9d02c9674abf52fd35d9d058c,497,14,483
0xf8e9566c8b24aa77645d503f119a4b85dc3fc6d3,208,0,208
0x9ccfe523e588d7a80366e871666a228ef999a414,107,0,107
0x14540c4b3198dcdab03869febb8f39d73b0ae95a,21,0,21
0x2eb53bee3b552c52799226a8267f3bfdb9912dc0,40,2,38
0x313bded01a27a17f17803b0a7a134798eccdb018,217,37,180
0x31bfde4d0fbf3fa89b230d370e3b206e67ef8b15,45,1,44
0x8026ec89562d4109835c74a3946096081d362ff5,31,10,21
0x0391d2021f89dc339f60fff84546ea23e337750f,236,4,232
0x8876819535b48b551c9e97ebc07332c7482b4b2d,342,342,0
0xa010e37405eb57437a381daae88e5c3913d0796c,58,1,57
0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1,114,25,89
0xb1191f691a355b43542bea9b8847bc73e7abb137,159,0,159
0xef1efb7f22fb728820d4952b33012a7115e87687,76,6,70
0xc52a74928b5c439dc115b2ce1572643d18cabe0b,115,1,114
0x74641ed232dbb8cbd9847484dd020d44453f0368,118,23,95
0x20d4db1946859e2adb0e5acc2eac58047ad41395,120,102,18
0x34cadc2ff14d57d6c3f806b5d798c6a27642af2e,234,62,172
0xd945f759d422ae30a6166838317b937de08380e3,281,1,280
0x0e50498e19edb902e83b44ed57f1324b875d6dac,26,0,26
0x6fe9c57ae423d14e78cdd5877d16558bb959d303,263,10,253
0x31fe56609c65cd0c510e7125f051d440424d38f3,26,2,24
0x188375ee3ad7beb579601861055d75ee9992d032,176,0,176
0xcae19776cb7197676f9b15f1da6d110dddfb181c,136,2,134
0x288bf4bed13ed59df11da260702d15d8b5534624,35,0,35
0xa487bf43cf3b10dffc97a9a744cbb7036965d3b9,141,3,138
0x45c2d9f2553f4e1794e1b99b8e319ead8a066f81,381,5,376
0x04666247f012e99f6d2ec148cce849f78c61aea9,19,19,0
