addr,total,success,fail
0x8b2fda65cb4609a5f60c0a14c1ae33791a3d56ec,432,432,0
0x623d9e9de41c0f72f7bf08eefa58e45e7ff48980,39,0,39
0x88a9a52f944315d5b4e917b9689e65445c401e83,105,105,0
0xf3a43307dcafa93275993862aae628fcb50dc768,36,36,0
0x2809e6bd22a9a37c7c109145c5448a0bf88105ae,109,44,65
0x26fa3fffb6efe8c1e69103acb4044c26b9a106a9,285,285,0
0x613e5136a22206837d12ef7a85f7de2825de1334,178,6,172
0x584bc13c7d411c00c01a62e8019472de68768430,215,215,0
0xd2f668a8461d6761115daf8aeb3cdf5f40c532c6,240,205,35
0x65e6b60ea01668634d68d0513fe814679f925bad,61,61,0
0x35bd01fc9d6d5d81ca9e055db88dc49aa2c699a8,134,134,0
0xe3435edbf54b5126e817363900234adfee5b3cee,293,78,215
0x7b9e0e62e3798ffb33326421a7d203ffd60b711c,159,25,134
0xc770eefad204b5180df6a14ee197d99d808ee52d,322,322,0
0xe3b029478a377332ac3d64de61fffe4745459c0f,74,49,25
0xaecc217a749c2405b5ebc9857a16d58bdc1c367f,186,53,133
0xfa9473e70b75d594adff084f1721e906eaf23d45,34,0,34
0xda858c5183e9024c0d5301ee85ae1e41dbe0f880,172,170,2
0x5dfdccc4351eced30d3e8156b16b0185c87e8e44,62,61,1
0x55d1d16fb42fce47b899010c996a3a31f6db8fd6,190,164,26
0xdbd27635a534a3d3169ef0498beb56fb9c937489,114,57,57
0x1ecfdccf97edd64fb73890ca4541f306456a21ec,158,92,66
0x43a16061986d2bcee1fc5e7ed132d5058eb25d68,391,81,310
0x3de58785e9d021e9b2f3713717730b365309aa89,73,0,73
0x69e8e86debaeef7d52f2196d62f011ec26bc14d0,24,2,22
0x36b4646fedac3320038bd51a8a6589cc490b4455,84,83,1
0x162927e202e7e8da8035d99c9850aae0de4e7d58,3,1,2
0xbf9cb2cd068eac7a05d8fb1399b8711f03dd5f1c,47,1,46
0x6aa779b9ec91f6f4b44ae06db8b526864f8dfeb2,55,2,53
0x7e291890b01e5181f7ecc98d79ffbe12ad23df9e,111,111,0
0x6d9e65c3e51837171eebbb4c11808bb9c2ea9353,147,32,115
0xa599a8418e90e5040066a3f6402594f3c951eb7f,74,0,74
0x464ebe77c293e473b48cfe96ddcf88fcf7bfdac0,283,283,0
0x15533781a650f0c34f587cdb60965cdfd16ff624,188,118,70
0x15c2b137e59620552bd0d712fe7279cf1f47468d,230,3,227
0x31158181b4b91a423bfdc758fc3bf8735711f9c5,43,14,29
0xec5483804e637d45cde22fa0869656b64b5ab1ab,82,82,0
0xe1bd5802406d41160aae5a2cd4943e5ba230bfff,118,54,64
0xd6e70f66174174000f085f0353547e21ce692f81,91,91,0
0x6aef297e2f93a7d7412d9f59c6e3d5bf550600df,116,114,2
0x557b3f338d10e3f61b4050edaa6b1337226a741a,35,35,0
0xc4ad29ba4b3c580e6d59105fff484999997675ff,78,78,0
0x2c631cd8457083288454b7dcbb7fd5e006601e83,36,1,35
0x8e37ddc122cc8af0a47785d060e091d1fbd94941,257,257,0
0x2271d4cbc10b3f74139928e8e7510b50015d9867,163,3,160
0xcc19888c8544f81212c8cf2dbf715d2045f6b17d,68,68,0
0xc1922a5abfa18110827c0666b7bbac0389ab7396,251,115,136
0xab054a3b1cf3862fdaeb251ffb32c49d26755ecf,187,184,3
0x7f8a1ae5536f2ab64c7aee5b55f9cea8634e1c32,76,75,1
0xf3e406c2db99f2024bc6c952a479152bc83b9dd1,26,25,1
0x7194d3edec8a6e814553a1700a58482c3867d871,468,468,0
0x5f34bfd598c9e46c8a878cb791a8c24065575222,163,61,102
0xb7751c976f30c72f32c1520dea6fa3e036e41bd6,117,2,115
0x1f5c8f58d92854a50ce505cf5a52616b12bda01e,35,35,0
0x7b32e70e8d73ac87c1b342e063528b2930b15ceb,189,55,134
0x3baa9b535f279995b62bc4046d9185e577f53691,268,86,182
0x73382b19fe136907e9fd4cb1d55228237566324c,156,38,118
0xae7db356c82401b111134041533ab490906c8ed5,141,8,133
0x3893b9422cd5d70a81edeffe3d5a1c6a978310bb,252,252,0
0xc128468b7ce63ea702c1f104d55a2566b13d3abd,483,483,0
0x5b85db25439b00e3e4f11d6f25a0abd3df871111,64,2,62
0x82c3f876058fc4b0211153bbca5a257f1d26e39d,135,3,132
0x4be08b9db3eb7690b3d0362fde239aec919483d0,66,65,1
0x25cf8b17c0411fbbc4e0926fdefab21aad24b94f,72,40,32
0xcf462f990f219a8eba7be7c3b0eb6cf46bca638d,39,38,1
0xadc72d5c034c189f5c0b03c7bac21ac50b9d01f1,225,225,0
0x86cc33dbe3d2fb95bc6734e1e5920d287695215f,33,5,28
0x8f92e7353b180937895e0c5937d616e8ea1a2bb9,73,73,0
0xbdde08bd57e5c9fd563ee7ac61618cb2ecdc0ce0,264,264,0
0x4246ccdc8f3dcd9c593b4057c9c85521387b8952,104,1,103
0xa1d4657e0e6507d5a94d06da93e94dc7c8c44b51,339,212,127
0x71996799126fb9b8d020dbbfd351290bf3b02aa4,17,1,16
0x266fbcf5d358c4d48474834b1c70dfb73a48efab,192,90,102
0x20afd338ae17b79f1c8ac36b4d4f16ec61d8647c,52,46,6
0x9e976f211daea0d652912ab99b0dc21a7fd728e4,152,152,0
0x80c62fe4487e1351b47ba49809ebd60ed085bf52,182,2,180
0xefeea2efd639df58f4476b6129e0ae4694d26b78,87,87,0
0xe246459c060351492a0686c228e2a835e0e02290,13,1,12
0xd0b53410454370a482979c0adaf3667c6308a801,264,98,166
0xe2ea6300732ab77060463f04805bb484ccf1bd9b,83,72,11
0xc8b342a1e75057ca3281a2e80868eed669e8e4c0,82,81,1
0x121f509d496ff8b384ea41c565cfd9110152112b,180,47,133
0x57c411e9a358e2d2d0a6b058cedb709175e8fd16,175,41,134
0x5aed0d878593f448bedc2aae27b05008dd12a1e7,25,0,25
0x1201f768182b049e7ac31e3fd91d9a5e61843882,113,2,111
0x1792a96e5668ad7c167ab804a100ce42395ce54d,319,32,287
0x5ca381bbfb58f0092df149bd3d243b08b9a8386e,311,311,0
0x9c8882c6b3e40530cdbce404eef003443b1e455a,84,26,58
0x9bf252f97891b907f002f2887eff9246e3054080,248,115,133
0x954b890704693af242613edef1b603825afcd708,438,438,0
0x0b5ca8596df4fc028667620c9ad789c8bd05875b,21,21,0
0xf203ca1769ca8e9e8fe1da9d147db68b6c919817,115,4,111
0x875773784af8135ea0ef43b5a374aad105c5d39e,226,226,0
0x12513335ffd5dafc2334e98625d27c1ca84bff86,201,201,0
0xd084d7849d4ebe564a2a41e085b2a74f6dde5300,164,12,152
0x89d0f4f3b3173f4e47ccf64b5d03d982e2dd6387,93,0,93
0x9b31bb425d8263fa1b8b9d090b83cf0c31665355,62,52,10
0xd47d8672e45a7204057baaa3622a3fa276d651e3,89,89,0
0x18487d2cac946c7fe800855c4039aac210f68baa,140,49,91
0x174afe7a032b5a33a3270a9f6c30746e25708532,183,183,0
0x9b20dabcec77f6289113e61893f7beefaeb1990a,379,379,0
0x1a7a8bd9106f2b8d977e08582dc7d24c723ab0db,415,415,0
0xdc2576a24dcf5ab8c4bb48413245d3ca741ee12b,178,3,175
0xc71a0306a0a628c616dac42097bdc21ecdbc5d9d,108,24,84
0xab9867b16ee77cab40774849c5ab2c6075732f5c,54,22,32
0x391637fa2add8347df4d7558eb22d8c06ca1999e,54,53,1
0xec2e01241a28fc04f0c931367fa9ff5e863afec5,76,32,44
0xcb2411c2b914b000ad13c86027222a797983ef2d,269,54,215
0xcc46ae933f5f48f4b0e6e48fb8ccd8ea57d558d6,20,0,20
0xfdb760b4de27fd1a3377840bf502ebc0732a5d9d,46,46,0
0xcf58b4e4863c0d085bd1c65b3f2932e261547fab,50,4,46
0x9d184a22db79443892b08bdd7cbd01c90efbedf1,143,47,96
0x4a221403f825ee87bba198ce8c2bdcd815570773,177,160,17
0x85915f1312bfee35222763e541499e2e53fcf586,98,97,1
0x7b5d91c2cb3862ed3ae9988a3b59ffde57dd4547,66,1,65
0xd69e03318c242428006937e2fae5b89398b705f4,64,48,16
0x24d0cbd0d5d7b50212251c5dc7cb810e7af71f6a,345,12,333
0xf5d442a86fac65016c0d445ba9ed6e614c0dbf03,28,24,4
0x974a46cfdf5018258e48f4506ce062691cda2936,81,28,53
0x19bb64b80cbf61e61965b0e5c2560cc7364c6546,172,165,7
0x9cf02b5e41f977b82beb755913d2f21e9664d4f5,42,1,41
0x0a7fd3cef7f30ebeab3e9f0fbe4af90eac671cf1,135,5,130
0x3ecca6f922768ef2dfd0f60ad610ff7091743e92,26,9,17
0x6be4bd6e840f466ec2a10bb89b5304eafe3d0d9b,121,115,6
0xaa23386b8972d884efc6571c0501eb899e88cf4a,43,0,43
0x0e584dfd1a44fda5ce3390bab829691fea2ef535,206,206,0
0x258432c72a28dd11318fc0373e75e87ce65765e3,434,433,1
0xd268e28346206ecfb514220d3ee703412193f1af,54,0,54
0xb4b9dc1c77bdbb135ea907fd5a08094d98883a35,116,116,0
0x90e95660694b82c312be5f59481d3bbb801d8c39,129,114,15
0x358aa737e033f34df7c54306960a38d09aabd523,149,149,0
0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429,255,232,23
0x799cccb6d0c57345c4dab303c81a5cdffbcdea76,92,92,0
0xde72a052cbb212eff11a4a33d61df9c5a2de8dd1,167,45,122
0x9aac0a07aad7ed91b45a4459f4f9834dc5a31a37,55,1,54
0x8707276df042e89669d69a177d3da7dc78bd8723,205,33,172
0xcd2b9632aca1754a175f173446a1024da538f5fe,20,0,20
0x7bc5d353663c4c94fd022d3df0642b56c174b45c,307,7,300
0x676fb773bb66fd1e34d32d2a56053fe341b84064,35,22,13
0x47b86a37a580796315467c45ae2c61500c1d13b3,50,49,1
0x6bf3493b0c9be88ec087cffb084b2801c58a4f11,35,34,1
0xd7ac080800566d42ab9789a99b7ed0dd5ecbe594,308,187,121
0x92a576207ad9cc1968210bff481f29a790863585,73,2,71
0x7f86c782ec802ac402e0369d2e6d500256f7abc5,108,107,1
0xc70e249ded64d1268036b0fbc3bcd371840938e7,54,0,54
0xcf2ee98ab154316a041a252e8175e400dc0ba2e3,24,24,0
0xe51300537437ad26de42b59f15802eb175e46df6,49,4,45
0x7a29cbe13bf1d722e244baa6e527f4438763457b,100,9,91
0xe243cc1f37eeb9348d53b9b06cc46d34454eec37,45,44,1
0x48be3c9d0119a982df1c7a8029592ccbbcaeb9a3,94,0,94
0xf497253c2bb7644ebb99e4d9ecc104ae7a79187a,305,244,61
0x9902037397c0909b440cbe5eed8e5eb84a2d7ba8,69,60,9
0xc20340a2c7c4118774460304c4e5d52a2f898679,63,24,39
0xbcdaaa1d457bcab6725541ed3a0292900c36277e,371,369,2
0xac2d0b4f1114123686a0e276434c198e8dd33f91,222,80,142
0xdebe620609674f21b1089042527f420372ea98a5,75,75,0
0x329319ebe02eac3de77a9aa379d620ba653b2136,120,120,0
0xd386ff8b13e20a943ee0929da4228a32ce4f5261,491,21,470
0x47170815973b4dfd6f6d15e1c0f67b9cf3b1ffd3,51,50,1
0x5c2e129ec58563c7206229ffb1adb9dc29db915f,51,2,49
0x8c6fa66c21ae3fc435790e451946a9ea82e6e523,71,2,69
0x8f0a704e24fcea2572d201a22979a98363656c55,341,311,30
0xbc276f51184ec085cd1437601ecb4bbc3d981896,114,39,75
0xc4269cc7acdedc3794b221aa4d9205f564e27f0d,106,106,0
0xf90dd052666ef7bc852fbae2242c43f892d4d0ac,160,110,50
0x4740735aa98dc8aa232bd049f8f0210458e7fca3,157,157,0
0xec13de18765b0e65f99f6bfac56a856b90e7f2ab,246,246,0
0xbf729b04d24adff88b0b5ab9d688974d281569d6,188,62,126
0x575ec01a9e70bf3e192a774eb265c46ec993e4cc,212,99,113
0xd37264c71e9af940e49795f0d3a8336afaafdda9,318,131,187
0xd0fa629a6d27b44d2bf378d9fb9e32fe2d622067,68,19,49
0x563a1094235522a9d84328eef758bd9908dfabdc,83,83,0
0xba7970f10d9f0531941dced1dda7ef3016b24e5b,156,156,0
0x17d9b3976a00d2d97f24a6607a566f5726068c9a,37,34,3
0xf0d2d631a24db247f5eb0421fa3e6a169c72565f,244,79,165
0x16de9d750f4ac24226154c40980ef83d4d3fd4ad,329,45,284
0xa91a514818165c2f5aa406bf9a94d35b7cbe88d2,47,0,47
0x4740794045be658dbb82e1e9a5c0dcacdc940ab6,48,0,48
0xf2ee18d33bf5f9cd1ccb917c1ccecd8908231247,243,73,170
0xdcc2a6f7cf14b5d2fc0f2731faf0a37b914a0c82,176,2,174
0xcaca33e6d730e5451db034b298326bd662a638c4,40,38,2
0x3441562789061864df06655a13dc41fda093713c,29,1,28
0x7a676be8344a282be2cfce69d172b11ac2fbd812,23,13,10
0x686f2404e77ab0d9070a46cdfb0b7fecdd2318b0,64,1,63
0x968f6f898a6df937fc1859b323ac2f14643e3fed,96,96,0
0x4d6ffd928de08271ef424aa0a3e82fe7884c43d5,66,36,30
0xf23801f0c81b8e31ce95bc980ecaf069d296857c,108,8,100
0xe52d18503d87e481e07520dc23a018126a87b0c2,286,282,4
0x692038c37f56e1772ce1d61cd0ff2d4289028458,258,35,223
0x3d5722299f04099afa2e3570fd94ee08a732e6f6,42,29,13
0xb159f1a0920a7f1d336397a52d92da94b1279838,179,1,178
0xdd0d63220265927b29646cb7d4684d5fa6df4cb8,62,5,57
0xc9499b3da90cd76ee7831d6a193b28e151b222d9,54,3,51
0x3980c9ed79d2c191a89e02fa3529c60ed6e9c04b,326,326,0
0x27510ac089ba7b78b00724ebf363845431a78ac2,125,123,2
0x18cd9fda7d584401d04e30bf73fb0013efe65bb0,190,101,89
0x8442dd3e5529063b43c69212d64d5ad67b726ea6,224,131,93
0xbbc93a41f78a11d0779171f270fc86ee8efb3765,75,71,4
0x84654be796dad370032391d5479f8f1fd9ddd14e,7,7,0
0xe2d3d13280eb461ce442a09ff135b6b6e9f72126,38,4,34
0xdc24eca11d4a279be6ae8b3114097e568e682ab0,40,0,40
0x691ef79e40d909c715be5e9e93738b3ff7d58534,226,173,53
0xe8e2b12e02cefc12603e99cd414d9d9ec82068cf,245,9,236
0x0ce3c18f9728b85742a527c1bd3493daa599c18e,82,28,54
0x329fa32f6520fb67bb3c1fc3a6909beb8239544c,385,68,317
0xedb61f74b0d09b2558f1eeb79b247c1f363ae452,268,153,115
0x14d9dead7fb67ee78c37ac042f67916af8ac0fb0,49,0,49
0xf4d861575ecc9493420a3f5a14f85b13f0b50eb3,186,186,0
0xa4c3d7300875d99b5b227917facf98cc7b08cc53,223,44,179
0xbb53dfe73a4fe50cbe2fc436a1667beb5c22956e,65,35,30
0x0bdcae0d52ec292ebfe9875ecd649d98b4e8adac,123,9,114
0xa48002be7880d92f97272c6b34b076a2e5ff92fd,39,12,27
0xf7de31669f4f9386cf000ff6b412e405d0535b74,93,0,93
0xbbf449cf8174c0cca4452fbe4785d8851a2fd641,245,5,240
0x73968b9a57c6e53d41345fd57a6e6ae27d6cdb2f,169,169,0
0x6cb26df0c825fece867a84658f87b0ecbcea72f6,207,158,49
0x6476db7cffeebf7cc47ed8d4996d1d60608aaf95,23,23,0
0xc64500dd7b0f1794807e67802f8abbf5f8ffb054,163,163,0
0x1454232149a0dc51e612b471fe6d3393e60d09ad,48,22,26
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,208,172,36
0xd17fce1c4c199ff9d02c9674abf52fd35d9d058c,497,404,93
0xf8e9566c8b24aa77645d503f119a4b85dc3fc6d3,208,0,208
0x2163f70d3b4de18a44e570309798e1fbbc916291,74,27,47
0x14540c4b3198dcdab03869febb8f39d73b0ae95a,21,2,19
0x2eb53bee3b552c52799226a8267f3bfdb9912dc0,40,0,40
0x313bded01a27a17f17803b0a7a134798eccdb018,217,136,81
0x31bfde4d0fbf3fa89b230d370e3b206e67ef8b15,45,14,31
0x8026ec89562d4109835c74a3946096081d362ff5,31,0,31
0x15cf7afe8342e8cd2ac38426b814e01f1701214c,30,15,15
0x0391d2021f89dc339f60fff84546ea23e337750f,236,236,0
0x8876819535b48b551c9e97ebc07332c7482b4b2d,342,342,0
0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1,114,106,8
0xa1fb685c312c8f83825a07e79a4e2dd4e24476dd,36,2,34
0xb1191f691a355b43542bea9b8847bc73e7abb137,159,159,0
0xef1efb7f22fb728820d4952b33012a7115e87687,76,76,0
0xc52a74928b5c439dc115b2ce1572643d18cabe0b,115,50,65
0x74641ed232dbb8cbd9847484dd020d44453f0368,118,117,1
0x1a11831f88954cb9bab51e4b6b7e57cb72b4a1b1,48,47,1
0x50f5e8408a9171e6aeebc1f4a159ce1ad3664158,29,29,0
0x20d4db1946859e2adb0e5acc2eac58047ad41395,120,111,9
0xb843a07ffd385c5e9284aa4925666f1d1d1101e4,49,49,0
0xf51bbb5726513b7005d25f2973309661e5206556,400,113,287
0xd945f759d422ae30a6166838317b937de08380e3,281,281,0
0x0e50498e19edb902e83b44ed57f1324b875d6dac,26,25,1
0x6fe9c57ae423d14e78cdd5877d16558bb959d303,263,0,263
0x31fe56609c65cd0c510e7125f051d440424d38f3,26,26,0
0x188375ee3ad7beb579601861055d75ee9992d032,176,6,170
0xcae19776cb7197676f9b15f1da6d110dddfb181c,136,1,135
0xff79127c3538aae46b6b15f056da677c07e60d8e,108,75,33
0xa487bf43cf3b10dffc97a9a744cbb7036965d3b9,141,111,30
0x45c2d9f2553f4e1794e1b99b8e319ead8a066f81,381,39,342
0x04666247f012e99f6d2ec148cce849f78c61aea9,19,19,0
0xbbe23e96c48030dc5d4906e73c4876c254100d33,222,2,220
0x448ad00451d153e11b582bb24164616c6c2bc95e,41,40,1
0xeca6349907535d1b0b8dd3d58b5914e0316d34b7,96,2,94
0xc96ab840a194f2417ccc0de6077b4d7ef310da2a,43,31,12
0x833482c2dc61c7e695a07fe7bfc50e063781e75f,54,8,46
0xc995756e8e6a319f209623d0c8f7629dc5636129,157,140,17
0xa00a4d5786a6e955e9539d01d78bf68f3271c050,114,33,81
0x0b992cd45d8b72d304b5de443a59720e9bd9cc5e,77,51,26
0x3b6fd94921110ba497a0c754819fb7e647036633,97,65,32
0x21ae791a447c7eec28c40bba0b297b00d7d0e8f4,58,58,0
0x272b2b3640c37f07173318465ac8eb3f6c211dce,52,11,41
0x54542f910162aaa75663b3da276289639c677aac,21,0,21
0xbbaae76596467ed249f0efbb450188690287c348,53,1,52
0x579cea1889991f68acc35ff5c3dd0621ff29b0c9,109,106,3
0x3ffcfb7c1138b3fa78594a0fb3584ffd3d6d042e,69,30,39
0x972da30f00c70ce4d1bc23d935df60b10ca643b1,31,30,1
0x13fd344e39c30187d627e68075d6e9201163df33,62,42,20
0x17834b754e2f09946ce48d7b5beb4d7d94d98ab6,72,0,72
0x0dbac2cf0ef7baf21323b8e9a4af524d07093422,29,15,14
0x984ac9911c6839a6870a1040a5fb89dd66513bc5,128,107,21
0x6149c26cd2f7b5ccdb32029af817123f6e37df5b,215,215,0
0x343f999eaacdfa1f201fb8e43ebb35c99d9ae0c1,169,125,44
0x0000000fdf9eb269b38e39e058f45d7d0ddb60f9,28,28,0
0x6ed706408b1a767bc44a54e15821d7c877330410,227,227,0
0xa795c5708a6b2697ba5c7ed8418290d066fa068c,39,0,39
0xe516d78d784c77d479977be58905b3f2b1111126,98,0,98
0x9f0f64c023f75c937502542e6059a2acaa0e7eca,23,23,0
0xc73c167e7a4ba109e4052f70d5466d0c312a344d,149,69,80
0xfca823de572ed9d65ae804bb638a486409dea391,129,61,68
0x66a1b09adcff8df2e321b5cfbbf134121520d785,347,0,347
0xae0c401dacde47c72289207b0e65a446d15971a9,66,1,65
0x8e93fd5d7c1dcf7dd8d44d32c714b92bd049dc81,35,0,35
0x0107c4aaa31940ef88760acb1f32424ca8d8bd80,48,1,47
0x10c4a95e0ff3a79b854683484dc733b9522b607b,91,35,56
0x57928f060910f9f7714fd545969e152dd3655c28,56,55,1
0x385959371facda040d02dfd37ba2bca3eea3b57b,47,1,46
0x8b8d1225bb21ca07812ff3c2ee9358f7b5d90eca,417,2,415
0xe5c57131fbeb8cfc2d0bb220dd027aef2332ba6d,126,2,124
0x9e2b8453e0a01154cdbf76f0014bd54f47bde3b3,48,32,16
0x34f0915a5f15a66eba86f6a58be1a471fb7836a7,456,3,453
0x068696a3cf3c4676b65f1c9975dd094260109d02,175,175,0
0x1ab49bd2d96a1e3100d152d9ba9a15ef4801f292,36,17,19
0x0ec7c9b2eda7d3f82a8919029c369a019e2be268,326,15,311
0x2f9531bb3d1240cbc3c17001dc879bd7067b70ac,78,44,34
0x370de27fdb7d1ff1e1baa7d11c5820a324cf623c,305,305,0
0x71a28feaee902966dc8d355e7b8aa427d421e7e0,64,63,1
0x3cbcde147df6102b2ab0693fccd7fc35efb4db2e,15,15,0
0xb83c27805aaca5c7082eb45c868d955cf04c337f,79,79,0
0x86fc6f6c6702cef7d3bae87ef41256715416db71,204,163,41
0x25ffde297087ea759adbe2379187ca5529e53c5c,195,65,130
0x4376cfb6d9fe9b94a2e9fd0c417f7d50f2a29245,3,1,2
0x10e0e63279521a046ea5a39c3303fa06afdc324d,42,39,3
0x83979584ec8c6d94d93f838a524049173deba6f4,172,1,171
0xb6fb14caa60a6b576860959f12aa2d3a8089caa9,147,87,60
0xcb1021080b61dac7032618de925a62176cbc8372,115,87,28
0x4302b24ea1010b4cb4f1f056341334ccd2efd3c1,277,58,219
0xf4eac65bbc94e3be2e3674992c31781032a6d793,259,154,105
0x3e36222517ec1413c627c69e7d56564d8a4165e5,255,235,20
0x6eed5b7ec85a802428f7a951d6cc1523181c776a,98,79,19
0xebd707e7b27c6c14c98a327e332a0df7c6c015b0,452,47,405
0x60ef10edff6d600cd91caeca04caed2a2e605fe5,45,45,0
0x2791bfd60d232150bff86b39b7146c0eaaa2ba81,136,135,1
0xbc6f8c94979207b5206a3e82a3d84dc82f987829,36,27,9
0xc669928185dbce49d2230cc9b0979be6dc797957,90,89,1
0xf9c53268e9de692ae1b2ea5216e24e1c3ad7cb1e,58,58,0
0xaf06a25a3db7519b06b87fbdfea67814e80aef3e,96,82,14
0x1cef785aa885836cee4f53b6ace83d187d819639,332,28,304
0x42bfe8c8eb5e87b58c9edeeba73a1d5b45325647,33,0,33
0xd4d871419714b778ebec2e22c7c53572b573706e,300,119,181
0x0ff6ffcfda92c53f615a4a75d982f399c989366b,220,220,0
0x9196e18bc349b1f64bc08784eae259525329a1ad,116,116,0
0x19e3b41628a77e3ffbc2f7fc53fb690d9637d19f,36,1,35
0x427c3fbb758e01465647eccd5cba630ece1cabc5,192,1,191
0xa059087de1321517892ec73da5f6f665c8e009db,225,225,0
0xa265bd2ba7e49bcc77cef4a7b05c7799ec8b8387,400,18,382
0x24435375b29f83b9b3e7e868df963543e6b4892a,65,64,1
0x8184a482a5038b124d933b779e0ea6e0fb72f54e,191,135,56
0x87de305311d5788e8da38d19bb427645b09cb4e5,141,141,0
0xfa7e3f898c80e31a3aedeae8b0c713a3f9666264,429,188,241
0x091561eb5b0fc1da32a0f8842512a994b0fdc37b,74,68,6
0x5f7b42e237600530e8d286f9c4ef48f5ea5ef518,68,19,49
0xa693b19d2931d498c5b318df961919bb4aee87a5,148,148,0
0xae71193d1e914eea9a3164b5f52a19c86949ff50,90,72,18
0x830c4d58432ac015525dda2b2f2fb8da793bd941,102,102,0
0x239dc02a28a0774738463e06245544a72745d5c5,78,31,47
0xda31bc2b08f22ae24aed5f6eb1e71e96867ba196,228,65,163
0x106552c11272420aad5d7e94f8acab9095a6c952,133,63,70
0x2d177a16ced90b7a90043f0806663b7e41d596ff,50,50,0
0x86c559014d326031b0342e83668aebca3a7b0302,34,33,1
0x2971adfa57b20e5a416ae5a708a8655a9c74f723,207,9,198
0x94a15faba48264572670f75aad1ef5609947a81d,269,50,219
0x83bf7e0ba6732196e5c339fc71c44b3a77d58ac3,142,90,52
0xc630ecd1be7c7d51e0b4ab203dba445dea2866df,120,120,0
0x9f613b178b10f14f90be2b4ab1abd35b1a94dc19,49,30,19
0xe66069cbd7c413898a7304ea8f4ef1255364ca3c,43,19,24
0x7cc78084e8d7b2be045fd23d0cdf749599db6eb4,126,94,32
0xfaae5fef33fe34f36850f47f1cca13b4da7016a1,24,1,23
0xb98d4c97425d9908e66e53a6fdf673acca0be986,346,346,0
0xc0ea83113038987d974fe667831a36e442e661e7,90,90,0
0x6372e41cd6415261cf38daccefed2f0cc206c282,235,2,233
0x6fc13eace26590b80cccab1ba5d51890577d83b2,270,237,33
0x8442864d6ab62a9193be2f16580c08e0d7bcda2f,52,16,36
0x87e738a3d5e5345d6212d8982205a564289e6324,126,126,0
0x2e734269c869bda3ea6550f510d2514f2d66de71,143,143,0
0x19247d1e7178a3ffd76763eaf52ebe2cf1e639ad,63,62,1
0x9816ef551f838c95ddd56fde7f080ecf424182d8,72,41,31
0xc49cd62d0a38bb06b72087e2ba889ae36ef1c873,108,1,107
0xe6a275319d275dfc9a9960f29891b9af72b89e4d,191,191,0
0x70e423911bdf6eb7a9d6d5fee584fb2d58fafa74,112,25,87
0x87d3af525e3f42e020ca8af9c4b74a6f5a814ca7,35,29,6
0x2ba592f78db6436527729929aaf6c908497cb200,257,8,249
0x9dfad1b7102d46b1b197b90095b5c4e9f5845bba,107,107,0
0xcc1f757e3fa67b70e761c71f4b75b1e9f72263af,36,36,0
0x11613b1f840bb5a40f8866d857e24da126b79d73,107,92,15
0x0a393aef6dbcd7e7088acf323f9d28b093b9ab5a,54,4,50
0xd098c59d5d4a1ac3909f6093d0cf565314ecd240,390,69,321
0x612c393dace91284dafc23e623aab084fa0ffa64,49,3,46
0x9c807628198a544f69f1dbc4ac4bdf56ffb1d8a1,369,368,1
0x995fab08a70d916aa03d2ae59e42d45343bbce93,50,0,50
0x1a100cf89d3218e1f673dd9ad163a45a9218dbe9,128,6,122
0x35e8426d161b84041a7769b2598b1b75bc896f22,255,254,1
0x6ba6f2207e343923ba692e5cae646fb0f566db8d,179,179,0
0xd7bef882ac59abaaae340d7fa897536cbb572184,48,0,48
0x9ce696322a7495b83f279db6080314cf4d9f8c1f,128,57,71
0xb1f66997a5760428d3a87d68b90bfe0ae64121cc,220,96,124
